source	destination	seqNum	powerLevel	rssi	lqi	padding	timestamp	insert_time	motelabMoteID	milli_time	motelabSeqNo
50	41	3	31	225	84	67	19795	2018-05-06 04:38:43	40041	1525552723921	165
72	80	4	31	219	79	66	19699	2018-05-06 04:38:43	40080	1525552723953	166
115	131	8	31	235	107	69	18076	2018-05-06 04:38:43	40131	1525552723986	167
50	47	4	31	223	83	68	18982	2018-05-06 04:38:44	40047	1525552724019	168
115	121	5	31	231	108	68	17759	2018-05-06 04:38:44	40121	1525552724053	169
72	80	5	31	219	80	66	19759	2018-05-06 04:38:44	40080	1525552724086	170
115	118	8	31	241	108	67	17874	2018-05-06 04:38:44	40118	1525552724153	171
50	47	5	31	222	83	68	19042	2018-05-06 04:38:44	40047	1525552724186	172
8	3	0	31	210	81	68	24428	2018-05-06 04:38:44	40003	1525552724220	173
50	43	3	31	240	85	68	18988	2018-05-06 04:38:44	40043	1525552724253	174
72	80	6	31	219	75	66	19821	2018-05-06 04:38:44	40080	1525552724287	175
8	3	2	31	212	71	68	24538	2018-05-06 04:38:44	40003	1525552724320	176
115	121	6	31	231	108	68	17817	2018-05-06 04:38:44	40121	1525552724378	177
117	135	0	31	223	100	66	23575	2018-05-06 04:38:44	40135	1525552724445	178
115	70	5	31	210	87	68	17504	2018-05-06 04:38:44	40070	1525552724479	179
71	132	7	31	229	104	69	17096	2018-05-06 04:38:44	40132	1525552724512	180
50	64	7	31	213	80	66	19441	2018-05-06 04:38:44	40064	1525552724545	181
50	77	8	31	231	85	66	19491	2018-05-06 04:38:44	40077	1525552724579	182
72	78	7	31	222	72	67	19821	2018-05-06 04:38:44	40078	1525552724612	183
50	43	4	31	240	84	68	19042	2018-05-06 04:38:44	40043	1525552724645	184
8	13	0	31	220	106	65	24186	2018-05-06 04:38:44	40013	1525552724679	185
50	53	5	31	239	86	69	19030	2018-05-06 04:38:44	40053	1525552724713	186
72	115	8	31	213	67	68	20099	2018-05-06 04:38:44	40115	1525552724755	187
117	115	0	31	237	102	68	23409	2018-05-06 04:38:44	40115	1525552724797	188
115	120	5	31	242	107	69	17599	2018-05-06 04:38:44	40120	1525552724863	189
115	118	9	31	241	108	67	17936	2018-05-06 04:38:44	40118	1525552724905	190
115	131	9	31	235	108	69	18138	2018-05-06 04:38:44	40131	1525552724947	191
117	124	3	31	209	68	66	23788	2018-05-06 04:38:44	40124	1525552724989	192
50	38	3	31	225	86	69	20115	2018-05-06 04:38:45	40038	1525552725030	193
115	129	9	31	221	106	68	18008	2018-05-06 04:38:45	40129	1525552725072	194
115	121	7	31	231	107	68	17878	2018-05-06 04:38:45	40121	1525552725114	195
115	70	6	31	210	80	68	17562	2018-05-06 04:38:45	40070	1525552725156	196
8	13	1	31	222	106	65	24241	2018-05-06 04:38:45	40013	1525552725197	197
71	132	8	31	229	106	69	17158	2018-05-06 04:38:45	40132	1525552725239	198
72	80	7	31	219	79	66	19881	2018-05-06 04:38:45	40080	1525552725281	199
117	115	1	31	238	101	68	23468	2018-05-06 04:38:45	40115	1525552725324	200
50	41	4	31	225	84	67	19848	2018-05-06 04:38:45	40041	1525552725364	201
50	38	4	31	225	81	69	20169	2018-05-06 04:38:45	40038	1525552725431	202
50	63	4	31	231	86	69	20420	2018-05-06 04:38:45	40063	1525552725473	203
8	3	3	31	211	78	68	24595	2018-05-06 04:38:45	40003	1525552725515	204
50	77	9	31	229	82	66	19547	2018-05-06 04:38:45	40077	1525552725556	205
50	43	5	31	240	86	68	19102	2018-05-06 04:38:45	40043	1525552725590	206
117	127	0	31	225	101	68	23520	2018-05-06 04:38:45	40127	1525552725656	207
117	118	0	31	241	98	67	23427	2018-05-06 04:38:45	40118	1525552725690	208
139	124	0	31	220	88	66	23871	2018-05-06 04:38:45	40124	1525552725723	209
50	52	4	31	223	85	67	19025	2018-05-06 04:38:45	40052	1525552725756	210
50	41	5	31	225	84	67	19909	2018-05-06 04:38:45	40041	1525552725790	211
8	67	0	31	216	101	68	22490	2018-05-06 04:38:45	40067	1525552725823	212
115	123	5	31	225	107	66	17734	2018-05-06 04:38:45	40123	1525552725857	213
117	127	1	31	226	100	68	23579	2018-05-06 04:38:45	40127	1525552725890	214
50	39	2	31	221	85	68	20052	2018-05-06 04:38:45	40039	1525552725923	215
72	80	8	31	219	81	66	19944	2018-05-06 04:38:45	40080	1525552725957	216
115	120	6	31	242	108	69	17656	2018-05-06 04:38:45	40120	1525552725990	217
50	52	5	31	223	85	67	19086	2018-05-06 04:38:46	40052	1525552726024	218
50	38	5	31	225	86	69	20229	2018-05-06 04:38:46	40038	1525552726057	219
50	40	2	31	233	84	69	18921	2018-05-06 04:38:46	40040	1525552726090	220
8	3	5	31	211	74	68	24707	2018-05-06 04:38:46	40003	1525552726124	221
50	52	6	31	223	85	67	19144	2018-05-06 04:38:46	40052	1525552726157	222
8	13	2	31	222	107	65	24296	2018-05-06 04:38:46	40013	1525552726190	223
115	120	7	31	242	108	69	17717	2018-05-06 04:38:46	40120	1525552726224	224
50	63	5	31	231	85	69	20480	2018-05-06 04:38:46	40063	1525552726257	225
117	115	2	31	238	100	68	23524	2018-05-06 04:38:46	40115	1525552726291	226
139	122	0	31	0	90	67	23683	2018-05-06 04:38:46	40122	1525552726324	227
115	123	6	31	225	108	66	17791	2018-05-06 04:38:46	40123	1525552726358	228
50	41	6	31	225	85	67	19968	2018-05-06 04:38:46	40041	1525552726391	229
9	8	0	31	242	104	68	26886	2018-05-06 04:38:46	40008	1525552726424	230
52	77	0	31	212	76	66	25231	2018-05-06 04:38:46	40077	1525552726458	231
52	50	0	31	224	107	66	25225	2018-05-06 04:38:46	40050	1525552726491	232
52	48	0	31	239	104	66	25248	2018-05-06 04:38:46	40048	1525552726525	233
117	118	1	31	241	97	67	23486	2018-05-06 04:38:46	40118	1525552726558	234
52	44	0	31	218	102	69	25612	2018-05-06 04:38:46	40044	1525552726591	235
50	43	6	31	241	86	68	19161	2018-05-06 04:38:46	40043	1525552726625	236
115	70	9	31	210	73	68	17739	2018-05-06 04:38:46	40070	1525552726660	237
115	120	8	31	242	108	69	17771	2018-05-06 04:38:46	40120	1525552726725	238
50	38	6	31	225	84	69	20288	2018-05-06 04:38:46	40038	1525552726758	239
50	47	6	31	223	84	68	19101	2018-05-06 04:38:46	40047	1525552726791	240
50	66	7	31	213	81	67	19453	2018-05-06 04:38:46	40066	1525552726825	241
8	13	3	31	219	99	65	24353	2018-05-06 04:38:46	40013	1525552726858	242
117	115	3	31	237	103	68	23581	2018-05-06 04:38:46	40115	1525552726925	243
115	123	7	31	225	107	66	17852	2018-05-06 04:38:46	40123	1525552726958	244
50	47	7	31	223	82	68	19159	2018-05-06 04:38:46	40047	1525552726992	245
50	38	7	31	225	82	69	20346	2018-05-06 04:38:47	40038	1525552727025	246
117	135	2	31	223	96	66	23690	2018-05-06 04:38:47	40135	1525552727059	247
50	41	7	31	225	85	67	20026	2018-05-06 04:38:47	40041	1525552727092	248
115	123	8	31	225	105	66	17906	2018-05-06 04:38:47	40123	1525552727125	249
117	129	0	31	240	100	68	23499	2018-05-06 04:38:47	40129	1525552727159	250
115	139	4	31	213	96	69	17819	2018-05-06 04:38:47	40139	1525552727192	251
9	8	1	31	242	100	68	26948	2018-05-06 04:38:47	40008	1525552727226	252
117	115	4	31	237	102	68	23634	2018-05-06 04:38:47	40115	1525552727259	253
118	117	0	31	238	108	67	26370	2018-05-06 04:38:47	40117	1525552727292	254
117	129	1	31	240	100	68	23558	2018-05-06 04:38:47	40129	1525552727326	255
117	127	2	31	226	101	68	23635	2018-05-06 04:38:47	40127	1525552727359	256
50	47	8	31	222	85	68	19221	2018-05-06 04:38:47	40047	1525552727392	257
52	31	0	31	208	76	69	26114	2018-05-06 04:38:47	40031	1525552727426	258
115	139	5	31	213	97	69	17879	2018-05-06 04:38:47	40139	1525552727459	259
50	39	3	31	221	84	68	20110	2018-05-06 04:38:47	40039	1525552727493	260
115	121	8	31	230	106	68	17932	2018-05-06 04:38:47	40121	1525552727526	261
71	132	9	31	229	106	69	17215	2018-05-06 04:38:47	40132	1525552727801	262
117	135	3	31	223	97	66	23748	2018-05-06 04:38:47	40135	1525552727893	263
8	13	5	31	222	106	65	24465	2018-05-06 04:38:48	40013	1525552728001	264
9	26	1	31	211	81	66	26349	2018-05-06 04:38:48	40026	1525552728072	265
50	66	8	31	213	74	67	19515	2018-05-06 04:38:48	40066	1525552728102	266
